Time,S1,S2,S3,S4,S5,
0:38:38.593,3.622436523,-1.259155273,7.492218018,0.941633662,0.955459942,
0:38:38.648,3.892990112,-1.188537598,7.807052612,0.941288764,0.955687525,
0:38:38.651,4.139587402,-1.316619873,8.909591675,0.941271362,0.955700447,
0:38:38.654,4.574127197,-1.803848267,9.028091431,0.94125396,0.955713369,
0:38:38.682,3.802001953,-1.433944702,9.728393555,0.941091537,0.955833976,
0:38:38.692,3.469207764,-0.910812378,9.10949707,0.941033529,0.95587705,
0:38:38.728,4.720184326,-1.149032593,8.770721436,0.9408247,0.956032115,
0:38:38.733,3.436889648,-0.762359619,8.141036987,0.940795696,0.956053652,
0:38:38.762,4.447250366,-0.825805664,8.501373291,0.940627472,0.956178566,
0:38:38.786,3.632019043,-1.837356567,7.887252808,0.940488253,0.956281943,
0:38:38.804,4.672302246,-0.579208374,9.097518921,0.940383838,0.956359476,
0:38:38.823,4.243743896,-1.074813843,8.125488281,0.940273623,0.956441316,
0:38:38.830,3.864257813,-1.269927979,9.005355835,0.940233017,0.956471468,
0:38:38.850,3.557800293,-1.060440063,9.965423584,0.940117001,0.956557616,
0:38:38.870,4.329925537,-1.454284668,8.975418091,0.940000985,0.956643763,
0:38:38.901,4.128814697,-0.912002563,9.126251221,0.93982116,0.956777292,
0:38:38.914,3.977981567,-1.374084473,8.621078491,0.939745749,0.956833288,
0:38:38.942,5.139175415,-0.928756714,9.913955688,0.939583327,0.956953895,
0:38:38.949,4.292816162,-1.363311768,10.52806091,0.939542721,0.956984047,
0:38:38.979,3.736160278,-1.369293213,8.488204956,0.939368697,0.957113268,
0:38:38.999,4.661529541,-0.938339233,8.398422241,0.93925268,0.957199416,
0:38:39.011,5.136764526,-1.098754883,9.409973145,0.939183071,0.957251104,
0:38:39.035,4.248519897,-1.219650269,9.539260864,0.939043851,0.957354481,
0:38:39.061,4.577728271,-1.207687378,7.884857178,0.93889303,0.957466473,
0:38:39.076,5.226547241,-1.268737793,8.931137085,0.938806018,0.957531084,
0:38:39.087,4.246124268,-1.672164917,8.175750732,0.938742209,0.957578465,
0:38:39.107,6.185424805,-0.728851318,8.781494141,0.938626193,0.957664613,
0:38:39.128,3.945648193,-1.117904663,8.925140381,0.938504376,0.957755068,
0:38:39.146,4.784820557,-1.201705933,7.248001099,0.938399962,0.957832601,
0:38:39.170,6.333877563,-0.473861694,8.349334717,0.938260742,0.957935978,
0:38:39.191,5.276824951,-1.068832397,9.618270874,0.938138925,0.958026433,
0:38:39.216,4.893768311,-0.900039673,9.59312439,0.937993905,0.958134117,
0:38:39.225,5.133178711,-1.523727417,8.070419312,0.937941698,0.958172884,
0:38:39.252,4.677078247,-1.040100098,8.486999512,0.937785076,0.958289183,
0:38:39.276,5.029037476,-0.416397095,8.135055542,0.937645856,0.95839256,
0:38:39.284,5.179870605,-1.235214233,8.047668457,0.93759945,0.958427019,
0:38:39.306,4.982345581,-0.722854614,8.713256836,0.937471832,0.958521782,
0:38:39.333,6.329086304,-1.169372559,10.47418213,0.93731521,0.958638081,
0:38:39.355,5.203811646,-2.374862671,11.35406494,0.937187593,0.958732843,
0:38:39.363,4.396972656,-1.758346558,9.705657959,0.937141186,0.958767302,
0:38:39.383,5.52583313,-1.297470093,8.560028076,0.93702517,0.95885345,
0:38:39.412,3.341110229,-1.189727783,7.751983643,0.936856946,0.958978364,
0:38:39.427,4.017486572,-0.742019653,6.711700439,0.936769934,0.959042975,
0:38:39.442,4.692642212,-1.145431519,7.303070068,0.936682922,0.959107585,
0:38:39.472,2.964035034,-1.375274658,7.937530518,0.936508898,0.959236807,
0:38:39.535,4.410140991,-1.411193848,8.488204956,0.936143447,0.959508172,
0:38:39.545,3.912139893,-1.724838257,8.947891235,0.936085439,0.959551246,
0:38:39.548,2.645599365,-1.172973633,8.820999146,0.936068036,0.959564168,
0:38:39.552,4.735748291,-1.627868652,8.728820801,0.936044833,0.959581397,
0:38:39.561,2.94367981,-1.453094482,9.515319824,0.935992626,0.959620164,
0:38:39.581,3.954040527,-1.429153442,9.650588989,0.93587661,0.959706311,
0:38:39.606,4.065368652,-2.342529297,9.232803345,0.935751256,0.959795438,
0:38:39.640,3.653564453,-1.550048828,9.050842285,0.935605465,0.959893353,
0:38:39.643,3.855865479,-1.644622803,7.746002197,0.935592601,0.959901992,
0:38:39.668,4.058181763,-1.681747437,8.109924316,0.935485401,0.959973988,
0:38:39.697,3.926498413,-1.101150513,9.22442627,0.93536105,0.960057503,
0:38:39.702,5.133178711,-1.123886108,10.50891113,0.93533961,0.960071903,
0:38:39.719,3.556594849,-1.599136353,9.878036499,0.935266714,0.96012086,
0:38:39.738,3.653564453,-0.991012573,9.536865234,0.935185242,0.960175577,
0:38:39.758,4.162322998,-0.627090454,8.052459717,0.935099483,0.960233174,
0:38:39.778,2.363098145,-0.478652954,6.812255859,0.935013723,0.960290771,
0:38:39.830,4.425689697,-0.325424194,8.297866821,0.934790748,0.960440522,
0:38:39.834,3.798416138,-1.034103394,9.581161499,0.934773596,0.960452042,
0:38:39.839,3.798416138,-1.732009888,11.40553284,0.934752156,0.960466441,
0:38:39.858,4.394577026,-2.293457031,9.953460693,0.934670684,0.960521158,
0:38:39.882,3.062194824,-2.098327637,9.632629395,0.934567773,0.960590274,
0:38:39.909,4.469985962,-1.933120728,9.905578613,0.934451997,0.96066803,
0:38:39.916,2.922134399,-2.014526367,9.044845581,0.934421981,0.960688189,
0:38:39.940,4.177902222,-2.133041382,9.089141846,0.93431907,0.960757305,
0:38:39.962,4.246139526,-2.273101807,8.799453735,0.934224734,0.960820661,
0:38:39.986,4.564559937,-2.330566406,9.388427734,0.934121822,0.960889778,
0:38:40.003,3.878616333,-2.061218262,8.425949097,0.934048927,0.960938735,
0:38:40.032,4.628005981,-1.680541992,7.931549072,0.933924575,0.96102225,
0:38:40.043,5.207397461,-1.115509033,8.087173462,0.933877407,0.961053929,
0:38:40.070,4.872207642,-0.667800903,8.097946167,0.933761632,0.961131684,
0:38:40.077,4.219802856,-0.764755249,7.839370728,0.933731616,0.961151843,
0:38:40.099,5.256484985,-0.925170898,8.196105957,0.93363728,0.9612152,
0:38:40.119,5.483932495,-0.951507568,9.59072876,0.93355152,0.961272796,
0:38:40.138,3.726593018,-1.268737793,7.997390747,0.933470049,0.961327513,
0:38:40.159,3.293243408,-0.512176514,6.25680542,0.933380001,0.96138799,
0:38:40.178,5.27444458,-0.391265869,7.122314453,0.933298529,0.961442707,
0:38:40.200,5.10206604,-0.33380127,9.002960205,0.933204194,0.961506064,
0:38:40.218,3.976776123,-1.528503418,9.54045105,0.93312701,0.961557901,
0:38:40.236,5.49949646,-1.299865723,8.484619141,0.933049826,0.961609738,
0:38:40.261,4.963195801,-1.223251343,9.50692749,0.932942627,0.961681734,
0:38:40.280,5.345062256,-1.817001343,9.295043945,0.932861155,0.961736451,
0:38:40.306,4.82194519,-0.872497559,8.154205322,0.932749667,0.961811327,
0:38:40.325,5.950790405,-1.414779663,7.859725952,0.932668196,0.961866044,
0:38:40.331,5.517440796,-1.207687378,8.668960571,0.932642468,0.961883323,
0:38:40.361,5.902908325,-1.723632813,9.216033936,0.932513828,0.961969718,
0:38:40.382,5.088882446,-1.644638062,8.830566406,0.932423781,0.962030195,
0:38:40.396,6.120788574,-2.021713257,8.923950195,0.932363749,0.962070512,
0:38:40.410,4.156341553,-1.363311768,9.200485229,0.932303717,0.96211083,
0:38:40.429,5.155929565,-1.016143799,7.956695557,0.932222245,0.962165547,
0:38:40.449,3.580535889,-0.955093384,7.390457153,0.932136486,0.962223144,
0:38:40.512,5.79397583,-0.53012085,7.689727783,0.931866343,0.962404574,
0:38:40.519,5.406112671,-1.012557983,8.923950195,0.931836327,0.962424733,
0:38:40.526,4.449630737,-1.709274292,10.39160156,0.931806311,0.962444892,
0:38:40.529,5.036209106,-0.842575073,9.309417725,0.931793447,0.962453531,
0:38:40.547,4.774047852,-1.034103394,8.629455566,0.931716263,0.962505368,
0:38:40.587,5.063751221,-0.836578369,8.715652466,0.931544744,0.962620562,
0:38:40.592,4.097686768,-0.402038574,8.478622437,0.931523304,0.962634961,
0:38:40.609,4.862640381,-0.651031494,8.439117432,0.931454118,0.962688373,
0:38:40.635,5.048187256,-0.743209839,8.545654297,0.931353348,0.962776116,
0:38:40.655,4.219787598,-1.043685913,9.097518921,0.931275833,0.962843611,
0:38:40.677,4.578918457,-1.213668823,8.224838257,0.931190567,0.962917856,
0:38:40.699,3.447662354,-0.710891724,7.816635132,0.9311053,0.9629921,
0:38:40.706,4.444839478,-1.105926514,7.092391968,0.93107817,0.963015723,
0:38:40.725,4.860244751,-1.085586548,7.780715942,0.93100453,0.963079843,
0:38:40.756,4.188674927,-1.138259888,8.980209351,0.930884382,0.963184461,
0:38:40.775,5.64553833,-1.735610962,9.2315979,0.930810742,0.963248581,
0:38:40.785,4.249725342,-1.819412231,9.2603302,0.930771985,0.963282328,
0:38:40.812,4.903335571,-1.387252808,8.977813721,0.930667339,0.963373446,
0:38:40.830,4.554977417,-1.135864258,8.254776001,0.930597576,0.963434192,
0:38:40.847,4.818344116,-0.786300659,9.23399353,0.930531688,0.963491563,
0:38:40.868,4.163528442,-1.099945068,9.18132019,0.930450297,0.963562432,
0:38:40.895,4.475967407,-0.818634033,8.713256836,0.930345652,0.963653551,
0:38:40.904,3.900177002,-1.016159058,8.249984741,0.93031077,0.963683923,
0:38:40.923,5.284011841,-1.261550903,9.472213745,0.93023713,0.963748043,
0:38:40.943,3.980377197,-0.907211304,9.918731689,0.930159615,0.963815538,
0:38:41.065,4.668701172,-1.110717773,9.512924194,0.929686773,0.964227258,
0:38:41.077,4.430480957,-1.001785278,9.202865601,0.929640264,0.964267755,
0:38:41.082,4.582504272,-0.920379639,9.409973145,0.929620885,0.964284628,
0:38:41.088,3.829544067,-0.598358154,8.707275391,0.92959763,0.964304877,
0:38:41.105,4.570541382,-1.189727783,8.384048462,0.929531742,0.964362247,
0:38:41.110,3.906158447,-1.007766724,8.825790405,0.929512364,0.964379121,
0:38:41.120,4.058181763,-1.726028442,8.062042236,0.929473606,0.964412869,
0:38:41.130,4.282043457,-1.281906128,9.350112915,0.929434848,0.964446616,
0:38:41.136,2.990371704,-1.639831543,8.193710327,0.929411594,0.964466865,
0:38:41.141,4.860244751,-1.147827148,8.008163452,0.929392215,0.964483738,
0:38:41.175,2.323577881,-1.461471558,8.113510132,0.929260439,0.96459848,
0:38:41.182,4.684265137,-1.723632813,8.184143066,0.929233309,0.964622103,
0:38:41.209,3.183105469,-1.286697388,8.706085205,0.929128664,0.964713221,
0:38:41.219,4.690261841,-1.341766357,9.862472534,0.929089906,0.964746969,
0:38:41.244,2.980789185,-1.254379272,8.988586426,0.928993012,0.964831337,
0:38:41.263,4.534622192,-1.211273193,9.378845215,0.928919373,0.964895458,
0:38:41.286,3.955230713,-1.281906128,9.19569397,0.92883023,0.964973077,
0:38:41.309,4.205429077,-1.522521973,9.54284668,0.928741088,0.965050696,
0:38:41.328,3.890594482,-1.439926147,9.499755859,0.928667448,0.965114816,
0:38:41.346,4.216201782,-1.291488647,9.576370239,0.928597685,0.965175562,
0:38:41.368,3.894180298,-1.429153442,9.769104004,0.928512418,0.965249806,
0:38:41.393,3.635604858,-1.639846802,9.278289795,0.928415524,0.965334175,
0:38:41.397,4.327529907,-1.237609863,9.819381714,0.928400021,0.965347674,
0:38:41.425,3.791229248,-1.492599487,9.326171875,0.9282915,0.965442167,
0:38:41.445,3.657150269,-1.322616577,8.674957275,0.928213985,0.965509662,
0:38:41.521,3.055007935,-1.224441528,8.302642822,0.927919427,0.965766142,
0:38:41.525,3.232177734,-0.945526123,8.685714722,0.927903924,0.965779641,
0:38:41.527,4.247329712,-1.155014038,9.278289795,0.927896173,0.965786391,
0:38:41.536,2.45765686,-1.733215332,8.472640991,0.927861291,0.965816764,
0:38:41.539,3.877426147,-1.565612793,8.318222046,0.927849664,0.965826888,
0:38:41.555,3.708633423,-1.463867188,8.864089966,0.927787652,0.965880884,
0:38:41.585,3.909744263,-1.400421143,9.757125854,0.927671379,0.965982126,
0:38:41.595,3.983963013,-1.382461548,9.046051025,0.927628177,0.966008585,
0:38:41.624,3.536254883,-0.957489014,9.031677246,0.927490002,0.966064178,
0:38:41.634,4.405349731,-1.067626953,8.909576416,0.927442355,0.966083348,
0:38:41.660,4.428085327,-1.268737793,8.858108521,0.927318475,0.966133189,
0:38:41.682,4.622009277,-1.126281738,9.36088562,0.927213652,0.966175363,
0:38:41.708,4.855453491,-1.159805298,8.903594971,0.927089771,0.966225205,
0:38:41.715,4.649551392,-1.354934692,8.445114136,0.927056419,0.966238624,
0:38:41.732,4.923690796,-1.111923218,8.66178894,0.92697542,0.966271213,
0:38:41.754,4.638778687,-1.595550537,7.886062622,0.926870598,0.966313387,
0:38:41.777,5.564147949,-1.481811523,8.531295776,0.926761011,0.966357478,
0:38:41.796,5.15234375,-1.626663208,8.728820801,0.926670482,0.9663939,
0:38:41.814,5.44921875,-1.552459717,8.94430542,0.926584719,0.966428406,
0:38:41.830,5.641952515,-1.077209473,9.158584595,0.926508484,0.966459078,
0:38:41.851,4.717788696,-1.151412964,8.156600952,0.926408427,0.966499335,
0:38:41.887,5.303161621,-0.569625854,7.913589478,0.926236899,0.966568347,
0:38:41.890,5.60005188,-0.761169434,8.552841187,0.926222605,0.966574098,
0:38:41.913,4.940444946,-1.280700684,8.351730347,0.926113019,0.966618188,
0:38:41.935,5.257675171,-1.568008423,7.744796753,0.926008196,0.966660362,
0:38:41.965,4.803985596,-1.546463013,7.803466797,0.925865257,0.966717872,
0:38:41.973,4.973968506,-1.364501953,7.784301758,0.92582714,0.966733208,
0:38:41.989,5.609619141,-1.439926147,8.878463745,0.925750905,0.96676388,
0:38:42.009,4.966781616,-1.733215332,9.898391724,0.925655612,0.96680222,
0:38:42.029,4.370635986,-1.438720703,8.712051392,0.925560319,0.96684056,
0:38:42.057,4.218597412,-1.979812622,7.342575073,0.925426909,0.966894235,
0:38:42.076,4.894958496,-1.269927979,8.275115967,0.925336381,0.966930658,
0:38:42.088,4.544204712,-0.982635498,8.825790405,0.925279205,0.966953662,
0:38:42.108,4.503509521,-1.383651733,8.797058105,0.925183912,0.966992002,
0:38:42.153,4.414916992,-1.129867554,9.36088562,0.924969503,0.967078267,
0:38:42.157,4.718978882,-0.995803833,9.32258606,0.924950444,0.967085935,
0:38:42.180,4.001922607,-1.169372559,8.301452637,0.924840857,0.967130025,
0:38:42.187,4.655532837,-1.184936523,8.566009521,0.924807505,0.967143444,
0:38:42.207,4.018676758,-1.096359253,8.743179321,0.924712212,0.967181784,
0:38:42.228,4.523864746,-1.206481934,8.530105591,0.924612154,0.967222041,
0:38:42.255,4.764480591,-1.298675537,8.695297241,0.924483509,0.9672738,
0:38:42.275,4.271270752,-1.023330688,9.352508545,0.924388216,0.96731214,
0:38:42.293,4.605270386,-1.226837158,9.359695435,0.924302452,0.967346646,
0:38:42.316,5.07093811,-1.356124878,9.50453186,0.924192865,0.967390736,
0:38:42.334,4.118041992,-1.243591309,9.07359314,0.924107102,0.967425242,
0:38:42.352,4.782424927,-1.010162354,8.611495972,0.924021338,0.967459748,
0:38:42.371,4.538223267,-0.755187988,8.660583496,0.92393081,0.967496171,
0:38:42.394,4.103668213,-0.871292114,8.283493042,0.923821223,0.967540262,
0:38:42.418,4.331115723,-0.882080078,8.011749268,0.923706871,0.96758627,
0:38:42.439,4.596878052,-1.120300293,8.305053711,0.923606813,0.967626526,
0:38:42.526,3.918121338,-1.465057373,8.050064087,0.923192289,0.967793305,
0:38:42.529,4.199447632,-1.699691772,7.780715942,0.923177995,0.967799056,
0:38:42.532,3.822357178,-1.761947632,7.650238037,0.923163701,0.967804807,
0:38:42.535,4.272460938,-1.955871582,8.088378906,0.923149407,0.967810558,
0:38:42.545,4.696243286,-2.137832642,8.457077026,0.923101761,0.967829728,
0:38:42.548,4.598068237,-2.134246826,9.66015625,0.923087467,0.967835479,
0:38:42.578,4.311965942,-2.231216431,9.425537109,0.922944527,0.967892988,
0:38:42.588,4.607650757,-1.771514893,9.092727661,0.922896881,0.967912158,
0:38:42.611,4.697433472,-1.245986938,8.697692871,0.922787294,0.967956249,
0:38:42.637,4.788406372,-1.353729248,9.163375854,0.922705966,0.968015319,
0:38:42.646,4.929672241,-1.254379272,9.465042114,0.922679735,0.968036183,
0:38:42.668,4.759674072,-1.195709229,9.534469604,0.922615616,0.968087184,
0:38:42.695,4.835098267,-1.284301758,9.187316895,0.922536924,0.968149777,
0:38:42.714,4.534637451,-1.298660278,9.012527466,0.922481548,0.968193823,
0:38:42.720,4.622024536,-0.995803833,9.414764404,0.922464061,0.968207732,
0:38:42.746,4.152755737,-1.243606567,9.216033936,0.922388283,0.968268006,
0:38:42.803,4.583709717,-1.159805298,9.049636841,0.922222156,0.968400145,
0:38:42.809,4.432876587,-1.474639893,8.93711853,0.922204668,0.968414055,
0:38:42.815,4.373016357,-1.230438232,9.004150391,0.922187181,0.968427964,
0:38:42.833,4.475967407,-1.071212769,8.911972046,0.92213472,0.968469692,
0:38:42.838,4.430480957,-1.226837158,8.757553101,0.922120147,0.968481283,
0:38:42.859,4.074951172,-0.898834229,8.374481201,0.922058942,0.968529966,
0:38:42.887,4.763275146,-1.234024048,8.557632446,0.921977336,0.968594876,
0:38:42.909,3.837921143,-1.283111572,8.816207886,0.921913216,0.968645877,
0:38:42.934,4.296401978,-0.958694458,8.588760376,0.921840353,0.968703833,
0:38:42.939,4.098892212,-1.629058838,8.472640991,0.921825781,0.968715424,
0:38:42.958,3.582931519,-1.267532349,8.391235352,0.921770405,0.968759471,
0:38:42.978,4.398162842,-1.328598022,8.457077026,0.921712114,0.968805835,
0:38:43.001,3.587722778,-1.342956543,8.230819702,0.92164508,0.968859154,
0:38:43.030,3.938476563,-1.360916138,8.306243896,0.921560559,0.968926383,
0:38:43.039,3.981567383,-1.402816772,8.727615356,0.921534329,0.968947247,
0:38:43.062,3.854675293,-1.521331787,8.387649536,0.921467295,0.969000566,
0:38:43.080,3.843902588,-1.740402222,8.045272827,0.921414833,0.969042295,
0:38:43.105,4.592086792,-1.714050293,8.495376587,0.92134197,0.96910025,
0:38:43.125,4.188674927,-1.729614258,8.732406616,0.92128368,0.969146615,
0:38:43.139,4.449630737,-1.705688477,8.504959106,0.921242876,0.96917907,
0:38:43.159,4.197052002,-1.741592407,8.340957642,0.921184586,0.969225435,
0:38:43.180,4.592086792,-1.251983643,9.125061035,0.921123381,0.969274117,
0:38:43.200,4.586105347,-1.326202393,9.018508911,0.921065091,0.969320482,
0:38:43.217,4.650741577,-1.298675537,9.737976074,0.921015544,0.969359892,
0:38:43.238,4.492736816,-1.269927979,9.820571899,0.920954339,0.969408575,
0:38:43.255,4.475967407,-1.299865723,8.986190796,0.920904792,0.969447985,
0:38:43.276,4.568145752,-0.971862793,9.708053589,0.920843587,0.969496667,
0:38:43.292,4.690246582,-1.292678833,8.999359131,0.920796955,0.969533759,
0:38:43.312,4.019866943,-1.000595093,9.105911255,0.920738664,0.969580124,
0:38:43.337,4.999099731,-0.998184204,9.652984619,0.920665801,0.969638079,
0:38:43.355,4.328720093,-1.084381104,9.600311279,0.92061334,0.969679807,
0:38:43.371,4.350280762,-0.944320679,9.160964966,0.920566708,0.969716899,
0:38:43.391,3.924102783,-0.867706299,8.892822266,0.920508417,0.969763264,
0:38:43.427,4.194656372,-0.937133789,9.266326904,0.920403494,0.96984672,
0:38:43.490,4.136001587,-1.249588013,9.826568604,0.92021988,0.969992768,
0:38:43.497,4.070159912,-1.299865723,9.333358765,0.920199478,0.970008996,
0:38:43.503,3.337524414,-1.253173828,8.549255371,0.920181991,0.970022905,
0:38:43.506,3.940872192,-1.159805298,8.81262207,0.920173247,0.97002986,
0:38:43.513,3.778060913,-1.259155273,9.125061035,0.920152846,0.970046088,
0:38:43.542,3.956436157,-1.333374023,8.536087036,0.920068324,0.970113316,
0:38:43.549,3.640396118,-1.382461548,7.966262817,0.920047923,0.970129544,
0:38:43.570,4.406539917,-1.357330322,7.996200562,0.919986718,0.970178227,
0:38:43.642,4.641174316,-1.584777832,8.249984741,0.919782934,0.970283764,
0:38:43.645,4.199447632,-1.716461182,8.000976563,0.919774509,0.970287489,
0:38:43.648,4.624404907,-1.657806396,8.030914307,0.919766085,0.970291213,
0:38:43.655,4.374221802,-1.975021362,7.796279907,0.919746427,0.970299904,
0:38:43.673,5.577301025,-1.825393677,8.319412231,0.91969588,0.97032225,
0:38:43.700,4.393371582,-2.008544922,7.926757813,0.919620059,0.97035577,
0:38:43.707,5.86819458,-2.142623901,7.944717407,0.919600402,0.970364461,
0:38:43.733,5.24331665,-2.273101807,8.463058472,0.919527389,0.970396739,
0:38:43.753,5.699401855,-2.276702881,8.516937256,0.919471226,0.970421569,
0:38:43.775,5.443237305,-2.258743286,7.985427856,0.919409446,0.970448881,
0:38:43.795,5.886154175,-1.757156372,8.163787842,0.919353282,0.970473711,
0:38:43.816,5.035018921,-1.460281372,8.421157837,0.919294311,0.970499782,
0:38:43.835,5.655105591,-1.290283203,8.277511597,0.919240955,0.97052337,
0:38:43.850,5.140365601,-1.162185669,8.240402222,0.919198833,0.970541992,
0:38:43.871,5.90171814,-1.166992188,8.75994873,0.919139861,0.970568063,
0:38:43.888,4.687850952,-1.108322144,8.916763306,0.919092122,0.970589168,
0:38:43.905,5.507873535,-1.046081543,8.354125977,0.919044383,0.970610274,
0:38:43.926,4.825531006,-0.853347778,8.488204956,0.918985411,0.970636345,
0:38:43.944,5.088882446,-0.755187988,8.731216431,0.918934864,0.970658691,
0:38:43.975,5.050582886,-0.40802002,9.307022095,0.91884781,0.970697177,
0:38:43.991,4.782440186,-0.633071899,8.949081421,0.918802879,0.970717041,
0:38:44.003,4.657928467,-0.606735229,8.418762207,0.918769181,0.970731939,
0:38:44.024,4.576522827,-0.641448975,8.240402222,0.918710209,0.97075801,
0:38:44.045,4.888977051,-0.546890259,8.933517456,0.918651238,0.970784081,
0:38:44.068,4.960800171,-1.062835693,8.739593506,0.918586649,0.970812635,
0:38:44.083,4.857849121,-0.861724854,8.580383301,0.918544527,0.970831257,
0:38:44.108,4.651947021,-1.022140503,8.423553467,0.918474322,0.970862294,
0:38:44.128,5.130783081,-1.038894653,8.691711426,0.918418159,0.970887124,
0:38:44.142,4.927276611,-1.323806763,8.413986206,0.918378844,0.970904504,
0:38:44.175,4.906921387,-1.237609863,8.095550537,0.918286174,0.970945473,
0:38:44.182,4.661529541,-1.405212402,8.102737427,0.918266517,0.970954164,
0:38:44.211,4.701019287,-1.638641357,8.375671387,0.91818508,0.970990167,
0:38:44.230,4.733352661,-1.553649902,8.866485596,0.918131724,0.971013755,
0:38:44.245,4.736938477,-1.928344727,8.120697021,0.918089602,0.971032377,
0:38:44.260,4.842285156,-1.864898682,8.773117065,0.918047479,0.971050999,
0:38:44.288,4.696228027,-1.808624268,8.691711426,0.91796885,0.97108576,
0:38:44.308,5.006286621,-1.778701782,9.125061035,0.917912686,0.97111059,
0:38:44.384,4.510696411,-1.551254272,8.873672485,0.917699265,0.971204943,
0:38:44.387,4.715393066,-1.332183838,8.168579102,0.91769084,0.971208667,
0:38:44.391,4.349075317,-1.133468628,8.473846436,0.917679608,0.971213633,
0:38:44.394,4.692642212,-1.107131958,9.196884155,0.917671183,0.971217357,
0:38:44.400,4.722579956,-1.152618408,9.577560425,0.917654334,0.971224806,
0:38:44.469,4.130004883,-1.247192383,8.686920166,0.91746057,0.971310468,
0:38:44.473,4.176696777,-1.032913208,8.343353271,0.917449337,0.971315434,
0:38:44.485,4.635192871,-1.274719238,8.232025146,0.917415639,0.971330332,
0:38:44.490,4.272460938,-1.228042603,7.822616577,0.917401598,0.971336539,
0:38:44.497,4.733352661,-1.538085938,7.547286987,0.917381941,0.97134523,
0:38:44.545,4.736938477,-1.842147827,7.598754883,0.917247148,0.971404821,
0:38:44.550,5.160720825,-1.913970947,8.263153076,0.917233107,0.971411028,
0:38:44.575,4.960800171,-1.996566772,8.554046631,0.917162903,0.971442065,
0:38:44.581,5.644348145,-1.984603882,8.551651001,0.917146054,0.971449514,
0:38:44.596,5.140365601,-2.100723267,7.877685547,0.917103931,0.971468136,
0:38:44.634,5.6144104,-1.490203857,7.977035522,0.917022311,0.971523857,
0:38:44.640,5.218170166,-1.509353638,7.894439697,0.917012305,0.971533636,
0:38:44.660,5.255279541,-1.444702148,7.650238037,0.916978951,0.971566233,
0:38:44.675,5.378585815,-1.467453003,8.048858643,0.916953936,0.971590681,
0:38:44.705,5.438446045,-1.496185303,8.170974731,0.916903905,0.971639577,
0:38:44.722,5.438446045,-1.455490112,8.604324341,0.916875554,0.971667284,
0:38:44.736,5.445617676,-1.613494873,8.76473999,0.916852207,0.971690102,
0:38:44.757,5.414489746,-1.435134888,8.927536011,0.916817185,0.971724329,
0:38:44.774,5.34387207,-1.609909058,8.639038086,0.916788834,0.971752037,
0:38:44.793,5.336685181,-1.345352173,8.477432251,0.916757148,0.971783004,
0:38:44.819,5.26965332,-1.189727783,8.151824951,0.916713788,0.97182538,
0:38:44.837,5.345062256,-1.168182373,8.051254272,0.91668377,0.971854718,
0:38:44.851,5.736526489,-0.982635498,8.291870117,0.916660422,0.971877536,
0:38:44.874,5.206207275,-0.973052979,8.643829346,0.916622065,0.971915022,
0:38:44.892,5.787994385,-0.661804199,8.557632446,0.916592047,0.97194436,
0:38:44.924,5.307952881,-0.748001099,8.543273926,0.916538681,0.971996515,
0:38:44.940,5.103256226,-0.779129028,8.387649536,0.916511998,0.972022593,
0:38:44.953,5.041000366,-0.804260254,8.271530151,0.916490318,0.972043781,
0:38:44.972,5.081695557,-0.959884644,8.427154541,0.916458632,0.972074748,
0:38:44.994,5.143951416,-1.242401123,8.117095947,0.916421943,0.972110605,
0:38:45.015,4.807571411,-1.202896118,8.272720337,0.916386921,0.972144832,
0:38:45.034,5.197814941,-1.421966553,8.933517456,0.916355235,0.9721758,
0:38:45.056,5.288803101,-1.460266113,8.592346191,0.916318546,0.972211656,
0:38:45.085,4.857849121,-1.451889038,7.920776367,0.916270183,0.972258922,
0:38:45.089,4.945236206,-1.308242798,7.761566162,0.916263512,0.972265442,
0:38:45.109,5.088882446,-1.289093018,7.577209473,0.916230158,0.972298039,
0:38:45.132,4.812362671,-1.594345093,8.234420776,0.916191802,0.972335526,
0:38:45.149,5.284011841,-1.726028442,8.178146362,0.916163451,0.972363233,
0:38:45.182,4.741729736,-2.050445557,7.683746338,0.916108417,0.972417018,
0:38:45.188,5.363021851,-1.873275757,7.558059692,0.916098411,0.972426798,
0:38:45.208,5.057769775,-1.955871582,8.317016602,0.916065057,0.972459395,
0:38:45.230,5.505477905,-1.795455933,8.770721436,0.916028368,0.972495252,
0:38:45.249,5.445617676,-1.840957642,8.386444092,0.915996682,0.972526219,
0:38:45.273,5.068527222,-1.613494873,8.222442627,0.915956657,0.972565335,
0:38:45.291,5.46836853,-1.225646973,8.163787842,0.915926639,0.972594673,
0:38:45.307,5.222961426,-0.952697754,7.923171997,0.915899956,0.972620751,
0:38:45.326,5.318725586,-0.999389648,8.133865356,0.91586827,0.972651718,
0:38:45.357,5.404922485,-1.025726318,8.309829712,0.915816572,0.972702243,
0:38:45.371,5.500686646,-1.176559448,8.254760742,0.915793224,0.972725061,
0:38:45.386,5.42288208,-1.036499023,8.718048096,0.915768209,0.972749509,
0:38:45.462,5.680252075,-1.168182373,8.677337646,0.915641464,0.972873378,
0:38:45.465,5.463577271,-1.012557983,9.218429565,0.915636461,0.972878268,
0:38:45.468,5.601242065,-0.858139038,8.78868103,0.915631458,0.972883157,
0:38:45.473,5.088882446,-1.153823853,8.550445557,0.91562312,0.972891307,
